uint32	uint8	uint32	uint32	uint32	uint32	uint32	uint32	uint32	uint32	uint32
100101	0	2	4452	5153	30	0	7563	31341	1700	7
100101	0	2	4422	5123	30	0	7554	31321	1700	7
100101	0	3	4412	5113	30	0	7551	31341	1700	7
100101	0	3	4432	5133	30	0	7557	31311	1700	7
100101	0	3	4462	5163	30	0	7566	31311	1700	7
100101	0	4	4432	5133	30	0	7557	31311	1700	7
100101	0	4	4452	5153	30	0	7563	31341	1700	7
100101	0	4	4392	5093	30	0	7545	31341	1700	7
100101	0	5	4513	5183	30	0	7912	31341	1700	7
100101	0	5	4443	5143	30	0	7561	31321	1700	7
100101	0	5	4413	5113	30	0	7552	31341	1700	7
100102	0	1	4412	5113	35	0	7602	32341	2150	8
100102	0	1	4452	5153	35	0	7614	32341	2150	8
100102	0	1	4442	5143	35	0	7611	32321	2150	8
100102	0	2	4442	5143	35	0	7611	32321	2150	8
100102	0	2	4412	5113	35	0	7602	32341	2150	8
100102	0	2	4462	5163	35	0	7617	32311	2150	8
100102	0	3	4402	5103	35	0	7599	32311	2150	8
100102	0	3	4432	5133	35	0	7608	32311	2150	8
100102	0	3	4392	5093	35	0	7596	32341	2150	8
100102	0	4	4433	5133	35	0	7609	32311	2150	8
100102	0	4	4463	5163	35	0	7618	32311	2150	8
100102	0	4	4443	5143	35	0	7612	32321	2150	8
100102	0	5	4543	5213	35	0	7948	32321	2150	8
100102	0	5	4393	5093	35	0	7597	32341	2150	8
100102	0	5	4403	5103	35	0	7600	32311	2150	8
100111	0	1	4422	5123	30	0	7554	31321	1700	7
100111	0	1	4452	5153	30	0	7563	31341	1700	7
100111	0	1	4432	5133	30	0	7557	31311	1700	7
100111	0	2	4402	5103	30	0	7548	31311	1700	7
100111	0	2	4432	5133	30	0	7557	31311	1700	7
100111	0	2	4422	5123	30	0	7554	31321	1700	7
100111	0	3	4392	5093	30	0	7545	31341	1700	7
100111	0	3	4462	5163	30	0	7566	31311	1700	7
100111	0	3	4442	5143	30	0	7560	31321	1700	7
100111	0	4	4422	5123	30	0	7554	31321	1700	7
100111	0	4	4452	5153	30	0	7563	31341	1700	7
100111	0	4	4442	5143	30	0	7560	31321	1700	7
100111	0	5	4563	5233	30	0	7927	31341	1700	7
100111	0	5	4413	5113	30	0	7552	31341	1700	7
100111	0	5	4453	5153	30	0	7564	31341	1700	7
100112	0	1	4432	5133	35	0	7608	32311	2150	8
100112	0	1	4462	5163	35	0	7617	32311	2150	8
100112	0	1	4392	5093	35	0	7596	32341	2150	8
100112	0	2	4452	5153	35	0	7614	32341	2150	8
100112	0	2	4392	5093	35	0	7596	32341	2150	8
100112	0	2	4462	5163	35	0	7617	32311	2150	8
100112	0	3	4422	5123	35	0	7605	32321	2150	8
100112	0	3	4452	5153	35	0	7614	32341	2150	8
100112	0	3	4392	5093	35	0	7596	32341	2150	8
100112	0	4	4423	5123	35	0	7606	32321	2150	8
100112	0	4	4393	5093	35	0	7597	32341	2150	8
100112	0	4	4463	5163	35	0	7618	32311	2150	8
100112	0	5	4553	5223	35	0	7951	32321	2150	8
100112	0	5	4443	5143	35	0	7612	32321	2150	8
100112	0	5	4453	5153	35	0	7615	32341	2150	8
100121	0	1	4462	5163	35	0	7617	32311	2150	8
100121	0	1	4432	5133	35	0	7608	32311	2150	8
100121	0	1	4452	5153	35	0	7614	32341	2150	8
100121	0	2	4402	5103	35	0	7599	32311	2150	8
100121	0	2	4412	5113	35	0	7602	32341	2150	8
100121	0	2	4432	5133	35	0	7608	32311	2150	8
100121	0	3	4412	5113	35	0	7602	32341	2150	8
100121	0	3	4392	5093	35	0	7596	32341	2150	8
100121	0	3	4422	5123	35	0	7605	32321	2150	8
100121	0	4	4403	5103	35	0	7600	32311	2150	8
100121	0	4	4453	5153	35	0	7615	32341	2150	8
100121	0	4	4423	5123	35	0	7606	32321	2150	8
100121	0	5	4523	5193	35	0	7942	32341	2150	8
100121	0	5	4393	5093	35	0	7597	32341	2150	8
100121	0	5	4423	5123	35	0	7606	32321	2150	8
100122	0	1	4422	5123	40	0	7656	33321	2400	9
100122	0	1	4452	5153	40	0	7665	33341	2400	9
100122	0	1	4442	5143	40	0	7662	33321	2400	9
100122	0	2	4462	5163	40	0	7668	33311	2400	9
100122	0	2	4432	5133	40	0	7659	33311	2400	9
100122	0	2	4392	5093	40	0	7647	33341	2400	9
100122	0	3	4393	5093	40	0	7648	33341	2400	9
100122	0	3	4423	5123	40	0	7657	33321	2400	9
100122	0	3	4443	5143	40	0	7663	33321	2400	9
100122	0	4	4403	5103	40	0	7651	33311	2400	9
100122	0	4	4463	5163	40	0	7669	33311	2400	9
100122	0	4	4433	5133	40	0	7660	33311	2400	9
100122	0	5	4543	5213	40	0	7975	33321	2400	9
100122	0	5	4413	5113	40	0	7654	33341	2400	9
100122	0	5	4393	5093	40	0	7648	33341	2400	9
100131	0	1	4412	5113	40	0	7653	33341	2400	9
100131	0	1	4442	5143	40	0	7662	33321	2400	9
100131	0	1	4452	5153	40	0	7665	33341	2400	9
100131	0	2	4402	5103	40	0	7650	33311	2400	9
100131	0	2	4412	5113	40	0	7653	33341	2400	9
100131	0	2	4442	5143	40	0	7662	33321	2400	9
100131	0	3	4433	5133	40	0	7660	33311	2400	9
100131	0	3	4463	5163	40	0	7669	33311	2400	9
100131	0	3	4393	5093	40	0	7648	33341	2400	9
100131	0	4	4433	5133	40	0	7660	33311	2400	9
100131	0	4	4413	5113	40	0	7654	33341	2400	9
100131	0	4	4463	5163	40	0	7669	33311	2400	9
100131	0	5	4513	5183	40	0	7966	33341	2400	9
100131	0	5	4443	5143	40	0	7663	33321	2400	9
100131	0	5	4463	5163	40	0	7669	33311	2400	9
100132	0	1	4452	5153	45	0	7716	33441	2850	10
100132	0	1	4412	5113	45	0	7704	33441	2850	10
100132	0	1	4392	5093	45	0	7698	33441	2850	10
100132	0	2	4423	5123	45	0	7708	33421	2850	10
100132	0	2	4453	5153	45	0	7717	33441	2850	10
100132	0	2	4463	5163	45	0	7720	33411	2850	10
100132	0	3	4403	5103	45	0	7702	33411	2850	10
100132	0	3	4453	5153	45	0	7717	33441	2850	10
100132	0	3	4463	5163	45	0	7720	33411	2850	10
100132	0	4	4463	5163	45	0	7720	33411	2850	10
100132	0	4	4413	5113	45	0	7705	33441	2850	10
100132	0	4	4393	5093	45	0	7699	33441	2850	10
100132	0	5	4553	5223	45	0	8005	33421	2850	10
100132	0	5	4453	5153	45	0	7717	33441	2850	10
100132	0	5	4393	5093	45	0	7699	33441	2850	10
100141	0	1	4422	5123	40	0	7656	33321	2400	9
100141	0	1	4402	5103	40	0	7650	33311	2400	9
100141	0	1	4452	5153	40	0	7665	33341	2400	9
100141	0	2	4422	5123	40	0	7656	33321	2400	9
100141	0	2	4462	5163	40	0	7668	33311	2400	9
100141	0	2	4432	5133	40	0	7659	33311	2400	9
100141	0	3	4443	5143	40	0	7663	33321	2400	9
100141	0	3	4393	5093	40	0	7648	33341	2400	9
100141	0	3	4463	5163	40	0	7669	33311	2400	9
100141	0	4	4453	5153	40	0	7666	33341	2400	9
100141	0	4	4443	5143	40	0	7663	33321	2400	9
100141	0	4	4433	5133	40	0	7660	33311	2400	9
100141	0	5	4543	5213	40	0	7975	33321	2400	9
100141	0	5	4463	5163	40	0	7669	33311	2400	9
100141	0	5	4423	5123	40	0	7657	33321	2400	9
100142	0	1	4432	5133	45	0	7710	33411	2850	10
100142	0	1	4392	5093	45	0	7698	33441	2850	10
100142	0	1	4462	5163	45	0	7719	33411	2850	10
100142	0	2	4393	5093	45	0	7699	33441	2850	10
100142	0	2	4403	5103	45	0	7702	33411	2850	10
100142	0	2	4413	5113	45	0	7705	33441	2850	10
100142	0	3	4433	5133	45	0	7711	33411	2850	10
100142	0	3	4413	5113	45	0	7705	33441	2850	10
100142	0	3	4453	5153	45	0	7717	33441	2850	10
100142	0	4	4463	5163	45	0	7720	33411	2850	10
100142	0	4	4403	5103	45	0	7702	33411	2850	10
100142	0	4	4393	5093	45	0	7699	33441	2850	10
100142	0	5	4503	5173	45	0	7990	33441	2850	10
100142	0	5	4463	5163	45	0	7720	33411	2850	10
100142	0	5	4443	5143	45	0	7714	33421	2850	10
100151	0	1	4392	5093	40	0	7647	33341	2400	9
100151	0	1	4432	5133	40	0	7659	33311	2400	9
100151	0	1	4452	5153	40	0	7665	33341	2400	9
100151	0	2	4432	5133	40	0	7659	33311	2400	9
100151	0	2	4442	5143	40	0	7662	33321	2400	9
100151	0	2	4412	5113	40	0	7653	33341	2400	9
100151	0	3	4463	5163	40	0	7669	33311	2400	9
100151	0	3	4423	5123	40	0	7657	33321	2400	9
100151	0	3	4443	5143	40	0	7663	33321	2400	9
100151	0	4	4393	5093	40	0	7648	33341	2400	9
100151	0	4	4403	5103	40	0	7651	33311	2400	9
100151	0	4	4413	5113	40	0	7654	33341	2400	9
100151	0	5	4553	5223	40	0	7978	33321	2400	9
100151	0	5	4423	5123	40	0	7657	33321	2400	9
100151	0	5	4393	5093	40	0	7648	33341	2400	9
100152	0	1	4392	5093	45	0	7698	33441	2850	10
100152	0	1	4412	5113	45	0	7704	33441	2850	10
100152	0	1	4442	5143	45	0	7713	33421	2850	10
100152	0	2	4403	5103	45	0	7702	33411	2850	10
100152	0	2	4453	5153	45	0	7717	33441	2850	10
100152	0	2	4423	5123	45	0	7708	33421	2850	10
100152	0	3	4463	5163	45	0	7720	33411	2850	10
100152	0	3	4433	5133	45	0	7711	33411	2850	10
100152	0	3	4453	5153	45	0	7717	33441	2850	10
100152	0	4	4413	5113	45	0	7705	33441	2850	10
100152	0	4	4393	5093	45	0	7699	33441	2850	10
100152	0	4	4443	5143	45	0	7714	33421	2850	10
100152	0	5	4563	5233	45	0	8008	33441	2850	10
100152	0	5	4423	5123	45	0	7708	33421	2850	10
100152	0	5	4393	5093	45	0	7699	33441	2850	10
100161	0	1	4462	5163	40	0	7668	33311	2400	9
100161	0	1	4392	5093	40	0	7647	33341	2400	9
100161	0	1	4442	5143	40	0	7662	33321	2400	9
100161	0	2	4432	5133	40	0	7659	33311	2400	9
100161	0	2	4392	5093	40	0	7647	33341	2400	9
100161	0	2	4412	5113	40	0	7653	33341	2400	9
100161	0	3	4423	5123	40	0	7657	33321	2400	9
100161	0	3	4393	5093	40	0	7648	33341	2400	9
100161	0	3	4443	5143	40	0	7663	33321	2400	9
100161	0	4	4443	5143	40	0	7663	33321	2400	9
100161	0	4	4423	5123	40	0	7657	33321	2400	9
100161	0	4	4463	5163	40	0	7669	33311	2400	9
100161	0	5	4503	5173	40	0	7963	33341	2400	9
100161	0	5	4413	5113	40	0	7654	33341	2400	9
100161	0	5	4463	5163	40	0	7669	33311	2400	9
100162	0	1	4462	5163	45	0	7719	33411	2850	10
100162	0	1	4402	5103	45	0	7701	33411	2850	10
100162	0	1	4452	5153	45	0	7716	33441	2850	10
100162	0	2	4443	5143	45	0	7714	33421	2850	10
100162	0	2	4393	5093	45	0	7699	33441	2850	10
100162	0	2	4423	5123	45	0	7708	33421	2850	10
100162	0	3	4413	5113	45	0	7705	33441	2850	10
100162	0	3	4443	5143	45	0	7714	33421	2850	10
100162	0	3	4433	5133	45	0	7711	33411	2850	10
100162	0	4	4413	5113	45	0	7705	33441	2850	10
100162	0	4	4393	5093	45	0	7699	33441	2850	10
100162	0	4	4463	5163	45	0	7720	33411	2850	10
100162	0	5	4533	5203	45	0	7999	33421	2850	10
100162	0	5	4403	5103	45	0	7702	33411	2850	10
100162	0	5	4453	5153	45	0	7717	33441	2850	10
100171	0	1	4432	5133	40	0	7659	33311	2400	9
100171	0	1	4412	5113	40	0	7653	33341	2400	9
100171	0	1	4462	5163	40	0	7668	33311	2400	9
100171	0	2	4462	5163	40	0	7668	33311	2400	9
100171	0	2	4422	5123	40	0	7656	33321	2400	9
100171	0	2	4432	5133	40	0	7659	33311	2400	9
100171	0	3	4393	5093	40	0	7648	33341	2400	9
100171	0	3	4443	5143	40	0	7663	33321	2400	9
100171	0	3	4403	5103	40	0	7651	33311	2400	9
100171	0	4	4393	5093	40	0	7648	33341	2400	9
100171	0	4	4453	5153	40	0	7666	33341	2400	9
100171	0	4	4423	5123	40	0	7657	33321	2400	9
100171	0	5	4573	5243	40	0	7984	33341	2400	9
100171	0	5	4423	5123	40	0	7657	33321	2400	9
100171	0	5	4453	5153	40	0	7666	33341	2400	9
100172	0	1	4462	5163	45	0	7719	33411	2850	10
100172	0	1	4402	5103	45	0	7701	33411	2850	10
100172	0	1	4432	5133	45	0	7710	33411	2850	10
100172	0	2	4423	5123	45	0	7708	33421	2850	10
100172	0	2	4433	5133	45	0	7711	33411	2850	10
100172	0	2	4443	5143	45	0	7714	33421	2850	10
100172	0	3	4393	5093	45	0	7699	33441	2850	10
100172	0	3	4403	5103	45	0	7702	33411	2850	10
100172	0	3	4443	5143	45	0	7714	33421	2850	10
100172	0	4	4413	5113	45	0	7705	33441	2850	10
100172	0	4	4393	5093	45	0	7699	33441	2850	10
100172	0	4	4403	5103	45	0	7702	33411	2850	10
100172	0	5	4553	5223	45	0	8005	33421	2850	10
100172	0	5	4413	5113	45	0	7705	33441	2850	10
100172	0	5	4433	5133	45	0	7711	33411	2850	10
100181	0	1	4442	5143	40	0	7662	33321	2400	9
100181	0	1	4422	5123	40	0	7656	33321	2400	9
100181	0	1	4412	5113	40	0	7653	33341	2400	9
100181	0	2	4442	5143	40	0	7662	33321	2400	9
100181	0	2	4422	5123	40	0	7656	33321	2400	9
100181	0	2	4452	5153	40	0	7665	33341	2400	9
100181	0	3	4443	5143	40	0	7663	33321	2400	9
100181	0	3	4463	5163	40	0	7669	33311	2400	9
100181	0	3	4413	5113	40	0	7654	33341	2400	9
100181	0	4	4433	5133	40	0	7660	33311	2400	9
100181	0	4	4413	5113	40	0	7654	33341	2400	9
100181	0	4	4403	5103	40	0	7651	33311	2400	9
100181	0	5	4523	5193	40	0	7969	33341	2400	9
100181	0	5	4453	5153	40	0	7666	33341	2400	9
100181	0	5	4413	5113	40	0	7654	33341	2400	9
100182	0	1	4422	5123	45	0	7707	33421	2850	10
100182	0	1	4412	5113	45	0	7704	33441	2850	10
100182	0	1	4402	5103	45	0	7701	33411	2850	10
100182	0	2	4403	5103	45	0	7702	33411	2850	10
100182	0	2	4443	5143	45	0	7714	33421	2850	10
100182	0	2	4423	5123	45	0	7708	33421	2850	10
100182	0	3	4423	5123	45	0	7708	33421	2850	10
100182	0	3	4463	5163	45	0	7720	33411	2850	10
100182	0	3	4393	5093	45	0	7699	33441	2850	10
100182	0	4	4453	5153	45	0	7717	33441	2850	10
100182	0	4	4393	5093	45	0	7699	33441	2850	10
100182	0	4	4443	5143	45	0	7714	33421	2850	10
100182	0	5	4573	5243	45	0	8011	33441	2850	10
100182	0	5	4463	5163	45	0	7720	33411	2850	10
100182	0	5	4423	5123	45	0	7708	33421	2850	10
100191	0	1	4452	5153	45	0	7716	33441	2850	10
100191	0	1	4432	5133	45	0	7710	33411	2850	10
100191	0	1	4442	5143	45	0	7713	33421	2850	10
100191	0	2	4462	5163	45	0	7719	33411	2850	10
100191	0	2	4452	5153	45	0	7716	33441	2850	10
100191	0	2	4422	5123	45	0	7707	33421	2850	10
100191	0	3	4443	5143	45	0	7714	33421	2850	10
100191	0	3	4453	5153	45	0	7717	33441	2850	10
100191	0	3	4423	5123	45	0	7708	33421	2850	10
100191	0	4	4403	5103	45	0	7702	33411	2850	10
100191	0	4	4443	5143	45	0	7714	33421	2850	10
100191	0	4	4433	5133	45	0	7711	33411	2850	10
100191	0	5	4583	5253	45	0	8014	33441	2850	10
100191	0	5	4463	5163	45	0	7720	33411	2850	10
100191	0	5	4393	5093	45	0	7699	33441	2850	10
100192	0	1	4392	5093	48	0	8070	34541	3200	10
100192	0	1	4452	5153	48	0	8088	34541	3200	10
100192	0	1	4462	5163	48	0	8091	34511	3200	10
100192	0	2	4463	5163	48	0	8092	34511	3200	10
100192	0	2	4443	5143	48	0	8086	34521	3200	10
100192	0	2	4433	5133	48	0	8083	34511	3200	10
100192	0	3	4463	5163	48	0	8092	34511	3200	10
100192	0	3	4393	5093	48	0	8071	34541	3200	10
100192	0	3	4423	5123	48	0	8080	34521	3200	10
100192	0	4	4403	5103	48	0	8074	34511	3200	10
100192	0	4	4443	5143	48	0	8086	34521	3200	10
100192	0	4	4453	5153	48	0	8089	34541	3200	10
100192	0	5	4503	5173	48	0	8095	34541	3200	10
100192	0	5	4403	5103	48	0	8074	34511	3200	10
100192	0	5	4433	5133	48	0	8083	34511	3200	10
100201	0	1	4462	5163	45	0	7719	33411	2850	10
100201	0	1	4432	5133	45	0	7710	33411	2850	10
100201	0	1	4442	5143	45	0	7713	33421	2850	10
100201	0	2	4462	5163	45	0	7719	33411	2850	10
100201	0	2	4392	5093	45	0	7698	33441	2850	10
100201	0	2	4402	5103	45	0	7701	33411	2850	10
100201	0	3	4463	5163	45	0	7720	33411	2850	10
100201	0	3	4433	5133	45	0	7711	33411	2850	10
100201	0	3	4423	5123	45	0	7708	33421	2850	10
100201	0	4	4433	5133	45	0	7711	33411	2850	10
100201	0	4	4443	5143	45	0	7714	33421	2850	10
100201	0	4	4403	5103	45	0	7702	33411	2850	10
100201	0	5	4553	5223	45	0	8005	33421	2850	10
100201	0	5	4453	5153	45	0	7717	33441	2850	10
100201	0	5	4443	5143	45	0	7714	33421	2850	10
100202	0	1	4462	5163	48	0	8091	34511	3200	10
100202	0	1	4402	5103	48	0	8073	34511	3200	10
100202	0	1	4432	5133	48	0	8082	34511	3200	10
100202	0	2	4423	5123	48	0	8080	34521	3200	10
100202	0	2	4453	5153	48	0	8089	34541	3200	10
100202	0	2	4393	5093	48	0	8071	34541	3200	10
100202	0	3	4423	5123	48	0	8080	34521	3200	10
100202	0	3	4393	5093	48	0	8071	34541	3200	10
100202	0	3	4433	5133	48	0	8083	34511	3200	10
100202	0	4	4433	5133	48	0	8083	34511	3200	10
100202	0	4	4393	5093	48	0	8071	34541	3200	10
100202	0	4	4463	5163	48	0	8092	34511	3200	10
100202	0	5	4563	5233	48	0	8113	34541	3200	10
100202	0	5	4453	5153	48	0	8089	34541	3200	10
100202	0	5	4403	5103	48	0	8074	34511	3200	10
100211	0	1	4452	5153	45	0	7716	33441	2850	10
100211	0	1	4392	5093	45	0	7698	33441	2850	10
100211	0	1	4422	5123	45	0	7707	33421	2850	10
100211	0	2	4422	5123	45	0	7707	33421	2850	10
100211	0	2	4402	5103	45	0	7701	33411	2850	10
100211	0	2	4452	5153	45	0	7716	33441	2850	10
100211	0	3	4413	5113	45	0	7705	33441	2850	10
100211	0	3	4453	5153	45	0	7717	33441	2850	10
100211	0	3	4403	5103	45	0	7702	33411	2850	10
100211	0	4	4423	5123	45	0	7708	33421	2850	10
100211	0	4	4393	5093	45	0	7699	33441	2850	10
100211	0	4	4453	5153	45	0	7717	33441	2850	10
100211	0	5	4573	5243	45	0	8011	33441	2850	10
100211	0	5	4393	5093	45	0	7699	33441	2850	10
100211	0	5	4453	5153	45	0	7717	33441	2850	10
100212	0	1	4452	5153	48	0	8088	34541	3200	10
100212	0	1	4392	5093	48	0	8070	34541	3200	10
100212	0	1	4442	5143	48	0	8085	34521	3200	10
100212	0	2	4403	5103	48	0	8074	34511	3200	10
100212	0	2	4423	5123	48	0	8080	34521	3200	10
100212	0	2	4413	5113	48	0	8077	34541	3200	10
100212	0	3	4443	5143	48	0	8086	34521	3200	10
100212	0	3	4403	5103	48	0	8074	34511	3200	10
100212	0	3	4423	5123	48	0	8080	34521	3200	10
100212	0	4	4423	5123	48	0	8080	34521	3200	10
100212	0	4	4433	5133	48	0	8083	34511	3200	10
100212	0	4	4443	5143	48	0	8086	34521	3200	10
100212	0	5	4583	5253	48	0	8119	34541	3200	10
100212	0	5	4443	5143	48	0	8086	34521	3200	10
100212	0	5	4453	5153	48	0	8089	34541	3200	10
100221	0	1	4412	5113	45	0	7704	33441	2850	10
100221	0	1	4422	5123	45	0	7707	33421	2850	10
100221	0	1	4392	5093	45	0	7698	33441	2850	10
100221	0	2	4392	5093	45	0	7698	33441	2850	10
100221	0	2	4432	5133	45	0	7710	33411	2850	10
100221	0	2	4462	5163	45	0	7719	33411	2850	10
100221	0	3	4413	5113	45	0	7705	33441	2850	10
100221	0	3	4403	5103	45	0	7702	33411	2850	10
100221	0	3	4433	5133	45	0	7711	33411	2850	10
100221	0	4	4433	5133	45	0	7711	33411	2850	10
100221	0	4	4463	5163	45	0	7720	33411	2850	10
100221	0	4	4453	5153	45	0	7717	33441	2850	10
100221	0	5	4543	5213	45	0	8002	33421	2850	10
100221	0	5	4463	5163	45	0	7720	33411	2850	10
100221	0	5	4423	5123	45	0	7708	33421	2850	10
100222	0	1	4432	5133	48	0	8082	34511	3200	10
100222	0	1	4442	5143	48	0	8085	34521	3200	10
100222	0	1	4422	5123	48	0	8079	34521	3200	10
100222	0	2	4393	5093	48	0	8071	34541	3200	10
100222	0	2	4463	5163	48	0	8092	34511	3200	10
100222	0	2	4433	5133	48	0	8083	34511	3200	10
100222	0	3	4403	5103	48	0	8074	34511	3200	10
100222	0	3	4463	5163	48	0	8092	34511	3200	10
100222	0	3	4433	5133	48	0	8083	34511	3200	10
100222	0	4	4433	5133	48	0	8083	34511	3200	10
100222	0	4	4463	5163	48	0	8092	34511	3200	10
100222	0	4	4423	5123	48	0	8080	34521	3200	10
100222	0	5	4533	5203	48	0	8104	34521	3200	10
100222	0	5	4393	5093	48	0	8071	34541	3200	10
100222	0	5	4463	5163	48	0	8092	34511	3200	10
100231	0	1	4422	5123	45	0	7707	33421	2850	10
100231	0	1	4402	5103	45	0	7701	33411	2850	10
100231	0	1	4452	5153	45	0	7716	33441	2850	10
100231	0	2	4462	5163	45	0	7719	33411	2850	10
100231	0	2	4442	5143	45	0	7713	33421	2850	10
100231	0	2	4452	5153	45	0	7716	33441	2850	10
100231	0	3	4433	5133	45	0	7711	33411	2850	10
100231	0	3	4423	5123	45	0	7708	33421	2850	10
100231	0	3	4443	5143	45	0	7714	33421	2850	10
100231	0	4	4433	5133	45	0	7711	33411	2850	10
100231	0	4	4463	5163	45	0	7720	33411	2850	10
100231	0	4	4453	5153	45	0	7717	33441	2850	10
100231	0	5	4513	5183	45	0	7993	33441	2850	10
100231	0	5	4403	5103	45	0	7702	33411	2850	10
100231	0	5	4453	5153	45	0	7717	33441	2850	10
100232	0	1	4412	5113	48	0	8076	34541	3200	10
100232	0	1	4392	5093	48	0	8070	34541	3200	10
100232	0	1	4432	5133	48	0	8082	34511	3200	10
100232	0	2	4413	5113	48	0	8077	34541	3200	10
100232	0	2	4393	5093	48	0	8071	34541	3200	10
100232	0	2	4443	5143	48	0	8086	34521	3200	10
100232	0	3	4403	5103	48	0	8074	34511	3200	10
100232	0	3	4423	5123	48	0	8080	34521	3200	10
100232	0	3	4443	5143	48	0	8086	34521	3200	10
100232	0	4	4443	5143	48	0	8086	34521	3200	10
100232	0	4	4413	5113	48	0	8077	34541	3200	10
100232	0	4	4403	5103	48	0	8074	34511	3200	10
100232	0	5	4523	5193	48	0	8101	34541	3200	10
100232	0	5	4433	5133	48	0	8083	34511	3200	10
100232	0	5	4403	5103	48	0	8074	34511	3200	10
10209	1	1	1301	1222	25	0	1096	23341	1450	6
10209	1	1	1509	1512	25	0	2553	23331	1450	6
10209	1	1	1611	1612	25	0	3258	23321	1450	6
10209	1	2	1208	1212	25	0	861	23341	1450	6
10209	1	2	1309	1242	25	0	1472	23331	1450	6
10209	1	2	1603	1612	25	0	2882	23311	1450	6
10209	1	3	1207	1242	25	0	814	23311	1450	6
10209	1	3	1107	1612	25	0	297	23331	1450	6
10209	1	3	1212	1522	25	0	1049	23341	1450	6
10209	2	1	1301	1222	25	0	1096	23341	1450	6
10209	2	1	1509	1512	25	0	2553	23331	1450	6
10209	2	1	1611	1612	25	0	3258	23321	1450	6
10209	2	2	1208	1212	25	0	861	23341	1450	6
10209	2	2	1309	1242	25	0	1472	23331	1450	6
10209	2	2	1603	1612	25	0	2882	23311	1450	6
10209	2	3	1207	1242	25	0	814	23311	1450	6
10209	2	3	1107	1612	25	0	297	23331	1450	6
10209	2	3	1212	1522	25	0	1049	23341	1450	6
10209	3	1	1301	1222	25	0	1096	23341	1450	6
10209	3	1	1509	1512	25	0	2553	23331	1450	6
10209	3	1	1611	1612	25	0	3258	23321	1450	6
10209	3	2	1208	1212	25	0	861	23341	1450	6
10209	3	2	1309	1242	25	0	1472	23331	1450	6
10209	3	2	1603	1612	25	0	2882	23311	1450	6
10209	3	3	1207	1242	25	0	814	23311	1450	6
10209	3	3	1107	1612	25	0	297	23331	1450	6
10209	3	3	1212	1522	25	0	1049	23341	1450	6
10209	4	1	1301	1222	25	0	1096	23341	1450	6
10209	4	1	1509	1512	25	0	2553	23331	1450	6
10209	4	1	1611	1612	25	0	3258	23321	1450	6
10209	4	2	1208	1212	25	0	861	23341	1450	6
10209	4	2	1309	1242	25	0	1472	23331	1450	6
10209	4	2	1603	1612	25	0	2882	23311	1450	6
10209	4	3	1207	1242	25	0	814	23311	1450	6
10209	4	3	1107	1612	25	0	297	23331	1450	6
10209	4	3	1212	1522	25	0	1049	23341	1450	6
10209	5	1	1301	1222	25	0	1096	23341	1450	6
10209	5	1	1509	1512	25	0	2553	23331	1450	6
10209	5	1	1611	1612	25	0	3258	23321	1450	6
10209	5	2	1208	1212	25	0	861	23341	1450	6
10209	5	2	1309	1242	25	0	1472	23331	1450	6
10209	5	2	1603	1612	25	0	2882	23311	1450	6
10209	5	3	1207	1242	25	0	814	23311	1450	6
10209	5	3	1107	1612	25	0	297	23331	1450	6
10209	5	3	1212	1522	25	0	1049	23341	1450	6
10209	6	1	1301	1222	25	0	1096	23341	1450	6
10209	6	1	1509	1512	25	0	2553	23331	1450	6
10209	6	1	1611	1612	25	0	3258	23321	1450	6
10209	6	2	1208	1212	25	0	861	23341	1450	6
10209	6	2	1309	1242	25	0	1472	23331	1450	6
10209	6	2	1603	1612	25	0	2882	23311	1450	6
10209	6	3	1207	1242	25	0	814	23311	1450	6
10209	6	3	1107	1612	25	0	297	23331	1450	6
10209	6	3	1212	1522	25	0	1049	23341	1450	6
10209	7	1	1301	1222	25	0	1096	23341	1450	6
10209	7	1	1509	1512	25	0	2553	23331	1450	6
10209	7	1	1611	1612	25	0	3258	23321	1450	6
10209	7	2	1208	1212	25	0	861	23341	1450	6
10209	7	2	1309	1242	25	0	1472	23331	1450	6
10209	7	2	1603	1612	25	0	2882	23311	1450	6
10209	7	3	1207	1242	25	0	814	23311	1450	6
10209	7	3	1107	1612	25	0	297	23331	1450	6
10209	7	3	1212	1522	25	0	1049	23341	1450	6
10210	1	1	1406	1423	30	1	8304	33351	1900	7
10210	1	1	1113	1443	30	1	8207	33321	1900	7
10210	1	1	3101	1423	30	1	8291	33331	1900	7
10210	1	2	1613	1623	30	1	8212	33351	1900	7
10210	1	2	1207	1443	30	1	8286	33311	1900	7
10210	1	2	1214	1443	30	1	8222	33331	1900	7
10210	1	3	1206	1243	30	1	8288	33311	1900	7
10210	1	3	1412	1243	30	1	8232	33331	1900	7
10210	1	3	1214	1243	30	1	8222	33331	1900	7
10210	1	4	1307	1333	30	1	8285	33351	1900	7
10210	1	4	1404	1513	30	1	8289	33321	1900	7
10210	1	4	1203	1333	30	1	8287	33351	1900	7
10210	2	1	1406	1423	30	1	8304	33351	1900	7
10210	2	1	1113	1443	30	1	8207	33321	1900	7
10210	2	1	3101	1423	30	1	8291	33331	1900	7
10210	2	2	1613	1623	30	1	8212	33351	1900	7
10210	2	2	1207	1443	30	1	8286	33311	1900	7
10210	2	2	1214	1443	30	1	8222	33331	1900	7
10210	2	3	1206	1243	30	1	8288	33311	1900	7
10210	2	3	1412	1243	30	1	8232	33331	1900	7
